x,y
7.967884892086331092e+02,9.870086330935251908e+02
5.465151079136689987e+02,7.728323741007194485e+02
6.297791366906474195e+02,6.539525179856115074e+02
8.208532374100718698e+02,8.224057553956833999e+02
6.658762589928057878e+02,6.419201438848921271e+02
6.312230215827337361e+02,6.457705035971223424e+02
3.178999999999999773e+02,7.059323741007194712e+02
3.592913669064748206e+02,8.065230215827338043e+02
5.465151079136689987e+02,7.713884892086330183e+02
6.191906474820143558e+02,9.480237410071943032e+02
5.946446043165467472e+02,9.778640287769783299e+02
6.163028776978417227e+02,9.509115107913669362e+02
7.207438848920862711e+02,8.931561151079135925e+02
6.803151079136690669e+02,9.042258992805755042e+02
6.726143884892086362e+02,8.921935251798561239e+02
6.658762589928057878e+02,8.719791366906474650e+02
7.005294964028776121e+02,8.570589928057554516e+02
6.937913669064748774e+02,8.546525179856114391e+02
7.231503597122302835e+02,8.262561151079137289e+02
7.154496402877697392e+02,8.224057553956833999e+02
8.170028776978416545e+02,8.132611510791366527e+02
8.516561151079135925e+02,8.787172661870503134e+02
8.944913669064748092e+02,9.417669064748201890e+02
9.079676258992805060e+02,8.450266187050359576e+02
9.026733812949639741e+02,6.953438848920862938e+02
8.502122302158272760e+02,7.208525179856114846e+02
8.636884892086330865e+02,7.035258992805755724e+02
8.184467625899280847e+02,7.088201438848921043e+02
7.876438848920863620e+02,7.651316546762590178e+02
7.943820143884892104e+02,7.473237410071942577e+02
7.606913669064747410e+02,7.968971223021583228e+02
7.703172661870503362e+02,7.916028776978416772e+02
7.313323741007193348e+02,7.742762589928057650e+02
7.019733812949639287e+02,7.059323741007194712e+02
6.899410071942445484e+02,6.900496402877697619e+02
7.770553956834531846e+02,6.924561151079136607e+02
7.472151079136690441e+02,6.953438848920862938e+02
6.297791366906474195e+02,7.059323741007194712e+02
6.442179856115108123e+02,7.916028776978416772e+02
6.764647482014388515e+02,8.012287769784172724e+02
6.860906474820144467e+02,8.012287769784172724e+02
5.802057553956834681e+02,6.496208633093525577e+02
5.705798561151079866e+02,6.486582733812949755e+02
6.201532374100719380e+02,6.780172661870503816e+02
2.668827338129496525e+02,7.622438848920862711e+02
2.856532374100719380e+02,8.811237410071942122e+02
3.968323741007194485e+02,8.666848920863309331e+02
5.080115107913669021e+02,9.417669064748201890e+02
8.155589928057553379e+02,9.456172661870502907e+02
8.689827338129496184e+02,9.908589928057554062e+02
8.198906474820144012e+02,9.749762589928056968e+02
7.982323741007194258e+02,9.831582733812949755e+02
7.900503597122301471e+02,1.001928776978417318e+03
7.741676258992805515e+02,1.009629496402877749e+03
7.486589928057553607e+02,1.013961151079136698e+03
7.582848920863309559e+02,1.029843884892086407e+03
7.072676258992805742e+02,1.008666906474820053e+03
5.306323741007194030e+02,7.352913669064748774e+02
5.200438848920863393e+02,7.636877697841725876e+02
5.094553956834532187e+02,7.877525179856115756e+02
5.335201438848921498e+02,8.344381294964028939e+02
5.522906474820143785e+02,8.560964028776978694e+02
5.989762589928056968e+02,8.878618705035971743e+02
6.191906474820143558e+02,8.560964028776978694e+02
6.629884892086331547e+02,8.426201438848920588e+02
7.635791366906474877e+02,9.013381294964028712e+02
7.529906474820143103e+02,8.772733812949639969e+02
6.244848920863310013e+02,7.367352517985611939e+02
6.374798561151078502e+02,7.593561151079136380e+02
5.720237410071943032e+02,7.607999999999999545e+02
8.064143884892085907e+02,6.780172661870503816e+02
3.698798561151079412e+02,9.841208633093524440e+02
5.200438848920863393e+02,8.705352517985611485e+02
5.628791366906474423e+02,9.162582733812948845e+02
9.108553956834532528e+02,9.870086330935251908e+02
4.892410071942446166e+02,8.907496402877698074e+02
5.922381294964028484e+02,7.165208633093525350e+02
8.020827338129496411e+02,9.831582733812949755e+02
7.833122302158272987e+02,1.000484892086331001e+03
7.472151079136690441e+02,1.020699280575539547e+03
8.612820143884891877e+02,9.923028776978417227e+02
8.920848920863309104e+02,9.427294964028776576e+02
8.516561151079135925e+02,8.734230215827337815e+02
8.251848920863309331e+02,8.132611510791366527e+02
8.680201438848920361e+02,6.982316546762590406e+02
7.794618705035970834e+02,6.938999999999999773e+02
7.043798561151079412e+02,7.073762589928057878e+02
6.803151079136690669e+02,6.871618705035971288e+02
6.591381294964028257e+02,6.486582733812949755e+02
6.432553956834532300e+02,6.510647482014388743e+02
6.297791366906474195e+02,6.741669064748201663e+02
6.350733812949640651e+02,7.222964028776978012e+02
6.297791366906474195e+02,7.449172661870503589e+02
6.485496402877697619e+02,7.968971223021583228e+02
6.750208633093525350e+02,8.079669064748201208e+02
7.125618705035971061e+02,8.252935251798561467e+02
7.553971223021583228e+02,7.983410071942446393e+02
7.770553956834531846e+02,7.704258992805755497e+02
7.943820143884892104e+02,7.463611510791366754e+02
6.990856115107912956e+02,8.517647482014388061e+02
6.981230215827338270e+02,8.560964028776978694e+02
7.111179856115107896e+02,9.066323741007194030e+02
6.860906474820144467e+02,8.974877697841726558e+02
6.750208633093525350e+02,8.878618705035971743e+02
6.615446043165467245e+02,8.758294964028776803e+02
6.215971223021582546e+02,8.599467625899280847e+02
6.028266187050360259e+02,8.974877697841726558e+02
6.124525179856115074e+02,9.509115107913669362e+02
5.465151079136689987e+02,7.689820143884892332e+02
5.157122302158272760e+02,7.636877697841725876e+02
3.217503597122301926e+02,7.088201438848921043e+02
2.712143884892086589e+02,7.583935251798561694e+02
2.885410071942445711e+02,8.878618705035971743e+02
3.578474820143885040e+02,8.142237410071942350e+02
4.021266187050359804e+02,8.599467625899280847e+02
2.832467625899280392e+02,8.868992805755394784e+02
3.164561151079136607e+02,7.073762589928057878e+02
3.313762589928057878e+02,6.991942446043165091e+02
3.487028776978417000e+02,7.006381294964028257e+02
3.592913669064748206e+02,8.142237410071942350e+02
3.819122302158273214e+02,8.666848920863309331e+02
3.742115107913668908e+02,9.831582733812949755e+02
2.683266187050359690e+02,7.660942446043166001e+02
5.080115107913669021e+02,9.523553956834532528e+02
5.118618705035971175e+02,9.359913669064748092e+02
6.215971223021582546e+02,9.537992805755395693e+02
5.946446043165467472e+02,9.817143884892086589e+02
5.893503597122302153e+02,8.907496402877698074e+02
6.124525179856115074e+02,8.652410071942446166e+02
5.508467625899280620e+02,8.570589928057554516e+02
5.238942446043165546e+02,8.426201438848920588e+02
5.238942446043165546e+02,8.681287769784172497e+02
5.080115107913669021e+02,7.771640287769783981e+02
5.306323741007194030e+02,7.713884892086330183e+02
5.546971223021582773e+02,7.530992805755395239e+02
5.696172661870502907e+02,7.607999999999999545e+02
5.532532374100719608e+02,7.742762589928057650e+02
6.523999999999999773e+02,8.690913669064748319e+02
6.764647482014388515e+02,8.893057553956834909e+02
6.735769784172662185e+02,9.186647482014388970e+02
6.884971223021582318e+02,9.027820143884891877e+02
7.207438848920862711e+02,8.974877697841726558e+02
6.990856115107912956e+02,8.532086330935251226e+02
7.221877697841725876e+02,8.252935251798561467e+02
6.735769784172662185e+02,7.997848920863309559e+02
6.495122302158273442e+02,7.930467625899279938e+02
6.403676258992804833e+02,7.728323741007194485e+02
6.254474820143884699e+02,7.555057553956834226e+02
6.230410071942445711e+02,7.299971223021582318e+02
6.283352517985611030e+02,7.073762589928057878e+02
6.244848920863310013e+02,6.683913669064747864e+02
6.297791366906474195e+02,6.433640287769784436e+02
6.485496402877697619e+02,6.298877697841726331e+02
6.832028776978417000e+02,6.486582733812949755e+02
7.019733812949639287e+02,6.804237410071942804e+02
6.860906474820144467e+02,6.953438848920862938e+02
6.990856115107912956e+02,7.112266187050360031e+02
7.178561151079136380e+02,7.102640287769784209e+02
7.298884892086330183e+02,7.073762589928057878e+02
7.501028776978416772e+02,6.982316546762590406e+02
7.703172661870503362e+02,6.924561151079136607e+02
7.943820143884892104e+02,6.833115107913669135e+02
8.208532374100718698e+02,6.741669064748201663e+02
8.275913669064748319e+02,6.967877697841726103e+02
8.073769784172661730e+02,7.434733812949640424e+02
7.982323741007194258e+02,7.607999999999999545e+02
8.170028776978416545e+02,7.088201438848921043e+02
7.809057553956833999e+02,7.728323741007194485e+02
7.703172661870503362e+02,7.968971223021583228e+02
7.515467625899279938e+02,8.021913669064748547e+02
7.327762589928057650e+02,7.795705035971222969e+02
7.154496402877697392e+02,7.983410071942446393e+02
7.019733812949639287e+02,8.036352517985611712e+02
7.327762589928057650e+02,8.719791366906474650e+02
7.650230215827338043e+02,8.893057553956834909e+02
7.688733812949640196e+02,9.042258992805755042e+02
7.929381294964028939e+02,9.162582733812948845e+02
8.155589928057553379e+02,9.292532374100719608e+02
8.102647482014388061e+02,9.682381294964028484e+02
7.953446043165467927e+02,9.855647482014387606e+02
7.876438848920863620e+02,1.007223021582733736e+03
7.553971223021583228e+02,1.013961151079136698e+03
7.635791366906474877e+02,1.023105755395683445e+03
7.178561151079136380e+02,1.014923741007194167e+03
6.726143884892086362e+02,1.009629496402877749e+03
6.365172661870503816e+02,1.009629496402877749e+03
8.492496402877698074e+02,7.073762589928057878e+02
8.184467625899280847e+02,8.209618705035970834e+02
8.598381294964028712e+02,8.840115107913668453e+02
8.973791366906474423e+02,9.494676258992806197e+02
8.651323741007194030e+02,9.898964028776978239e+02
9.094115107913669362e+02,9.870086330935251908e+02
9.041172661870502907e+02,8.464705035971222742e+02
8.944913669064748092e+02,7.102640287769784209e+02
9.094115107913669362e+02,6.967877697841726103e+02
5.763553956834532528e+02,6.496208633093525577e+02
5.773179856115107214e+02,7.006381294964028257e+02
5.907942446043165319e+02,7.410669064748201436e+02
4.127151079136690441e+02,9.600561151079136835e+02
4.666201438848920588e+02,9.470611510791366072e+02
4.367798561151079184e+02,8.868992805755394784e+02
4.367798561151079184e+02,8.344381294964028939e+02
3.270446043165467245e+02,7.944906474820144240e+02
3.674733812949640424e+02,8.960438848920863393e+02
2.856532374100719380e+02,8.397323741007194258e+02
7.192999999999999545e+02,9.027820143884891877e+02
6.803151079136690669e+02,9.080762589928057196e+02
6.605820143884891422e+02,8.921935251798561239e+02
6.658762589928057878e+02,8.681287769784172497e+02
6.913848920863308649e+02,8.503208633093524895e+02
6.937913669064748774e+02,8.599467625899280847e+02
6.230410071942445711e+02,8.623532374100718698e+02
6.148589928057554062e+02,9.562057553956834681e+02
5.936820143884892786e+02,9.817143884892086589e+02
6.081208633093524440e+02,8.974877697841726558e+02
5.494028776978416317e+02,8.479143884892085907e+02
5.494028776978416317e+02,8.440640287769783754e+02
5.267820143884891877e+02,8.397323741007194258e+02
5.224503597122302381e+02,8.825676258992805288e+02
5.494028776978416317e+02,7.713884892086330183e+02
5.720237410071943032e+02,7.651316546762590178e+02
5.267820143884891877e+02,7.675381294964029166e+02
5.133057553956834909e+02,7.781266187050359804e+02
5.277446043165467700e+02,7.328848920863309786e+02
6.283352517985611030e+02,7.088201438848921043e+02
6.163028776978417227e+02,7.502115107913668908e+02
6.028266187050360259e+02,7.165208633093525350e+02
6.350733812949640651e+02,6.553964028776978239e+02
6.148589928057554062e+02,6.871618705035971288e+02
6.523999999999999773e+02,6.472143884892086589e+02
5.681733812949639741e+02,6.496208633093525577e+02
5.855000000000000000e+02,6.496208633093525577e+02
3.150122302158273442e+02,7.126705035971223197e+02
3.284884892086330979e+02,7.035258992805755724e+02
2.577381294964029053e+02,7.689820143884892332e+02
2.967230215827337929e+02,8.734230215827337815e+02
3.578474820143885040e+02,8.065230215827338043e+02
2.846906474820143558e+02,8.854553956834531618e+02
3.939446043165467586e+02,8.613906474820144012e+02
3.795057553956834226e+02,8.623532374100718698e+02
3.713237410071942577e+02,9.735323741007193803e+02
6.350733812949640651e+02,1.012517266187050382e+03
6.629884892086331547e+02,1.014923741007194167e+03
7.058237410071942577e+02,1.014923741007194167e+03
7.472151079136690441e+02,1.014923741007194167e+03
7.515467625899279938e+02,1.029843884892086407e+03
7.650230215827338043e+02,1.008666906474820053e+03
7.823496402877697165e+02,1.005779136690647420e+03
7.929381294964028939e+02,9.884525179856115074e+02
8.155589928057553379e+02,9.749762589928056968e+02
8.170028776978416545e+02,9.547618705035970379e+02
8.622446043165467700e+02,9.961532374100719380e+02
9.065237410071941895e+02,9.841208633093524440e+02
8.891971223021582773e+02,9.456172661870502907e+02
8.492496402877698074e+02,8.734230215827337815e+02
7.727237410071942350e+02,9.162582733812948845e+02
7.650230215827338043e+02,8.998942446043165546e+02
7.486589928057553607e+02,8.772733812949639969e+02
7.313323741007193348e+02,8.517647482014388061e+02
7.327762589928057650e+02,8.329942446043165774e+02
7.178561151079136380e+02,8.252935251798561467e+02
6.803151079136690669e+02,8.132611510791366527e+02
6.764647482014388515e+02,8.050791366906474877e+02
6.374798561151078502e+02,7.944906474820144240e+02
6.374798561151078502e+02,7.901589928057553607e+02
5.643230215827338725e+02,9.148143884892085680e+02
5.080115107913669021e+02,9.441733812949639741e+02
5.080115107913669021e+02,9.441733812949639741e+02
7.005294964028776121e+02,7.112266187050360031e+02
6.870532374100719153e+02,6.900496402877697619e+02
6.350733812949640651e+02,7.555057553956834226e+02
6.591381294964028257e+02,7.141143884892086362e+02
7.635791366906474877e+02,7.968971223021583228e+02
7.501028776978416772e+02,8.036352517985611712e+02
8.184467625899280847e+02,8.171115107913668680e+02
7.953446043165467927e+02,8.945999999999999091e+02
9.094115107913669362e+02,8.411762589928057423e+02
8.810151079136689987e+02,9.080762589928057196e+02
7.809057553956833999e+02,7.675381294964029166e+02
7.967884892086331092e+02,7.434733812949640424e+02
7.274820143884892332e+02,7.742762589928057650e+02
7.462525179856115756e+02,6.982316546762590406e+02
7.688733812949640196e+02,6.967877697841726103e+02
7.794618705035970834e+02,7.020820143884891422e+02
8.102647482014388061e+02,7.102640287769784209e+02
8.463618705035970606e+02,7.247028776978417000e+02
8.622446043165467700e+02,7.006381294964028257e+02
8.598381294964028712e+02,6.991942446043165091e+02
8.906410071942445938e+02,6.953438848920862938e+02
8.381798561151078957e+02,6.539525179856115074e+02
7.154496402877697392e+02,8.960438848920863393e+02
6.134151079136690896e+02,9.537992805755395693e+02
7.472151079136690441e+02,1.013961151079136698e+03
6.418115107913669135e+02,7.916028776978416772e+02
6.803151079136690669e+02,9.095201438848921498e+02
6.148589928057554062e+02,8.585028776978417682e+02
5.455525179856115301e+02,7.713884892086330183e+02
5.157122302158272760e+02,7.689820143884892332e+02
3.164561151079136607e+02,7.073762589928057878e+02
6.312230215827337361e+02,6.510647482014388743e+02
6.591381294964028257e+02,6.443266187050360259e+02
8.184467625899280847e+02,8.156676258992805515e+02
7.953446043165467927e+02,9.855647482014387606e+02
8.622446043165467700e+02,9.923028776978417227e+02
8.944913669064748092e+02,9.441733812949639741e+02
6.148589928057554062e+02,9.562057553956834681e+02
5.960884892086330638e+02,9.802705035971223424e+02
7.419208633093525123e+02,1.009629496402877749e+03
7.823496402877697165e+02,9.975971223021582546e+02
7.890877697841726786e+02,9.898964028776978239e+02
7.982323741007194258e+02,9.937467625899280392e+02
8.612820143884891877e+02,9.908589928057554062e+02
8.184467625899280847e+02,9.696820143884892786e+02
7.207438848920862711e+02,9.013381294964028712e+02
6.899410071942445484e+02,8.585028776978417682e+02
6.832028776978417000e+02,9.133705035971222514e+02
6.803151079136690669e+02,8.921935251798561239e+02
6.538438848920862938e+02,8.666848920863309331e+02
6.215971223021582546e+02,8.585028776978417682e+02
6.403676258992804833e+02,7.877525179856115756e+02
6.673201438848921043e+02,8.021913669064748547e+02
7.260381294964029166e+02,8.277000000000000455e+02
7.635791366906474877e+02,8.021913669064748547e+02
7.914942446043165774e+02,7.530992805755395239e+02
7.809057553956833999e+02,7.636877697841725876e+02
7.780179856115107668e+02,7.006381294964028257e+02
8.141151079136690214e+02,7.044884892086330410e+02
8.492496402877698074e+02,7.222964028776978012e+02
8.598381294964028712e+02,7.044884892086330410e+02
8.184467625899280847e+02,8.199992805755396148e+02
8.410676258992805288e+02,8.811237410071942122e+02
8.973791366906474423e+02,9.441733812949639741e+02
5.094553956834532187e+02,9.427294964028776576e+02
3.997201438848920816e+02,8.560964028776978694e+02
3.621791366906475105e+02,8.156676258992805515e+02
2.909474820143884699e+02,8.825676258992805288e+02
3.193438848920862938e+02,7.059323741007194712e+02
5.200438848920863393e+02,7.660942446043166001e+02
5.455525179856115301e+02,7.728323741007194485e+02
5.200438848920863393e+02,7.877525179856115756e+02
5.147496402877698074e+02,7.930467625899279938e+02
5.253381294964028712e+02,8.329942446043165774e+02
5.253381294964028712e+02,8.666848920863309331e+02
6.191906474820143558e+02,7.044884892086330410e+02
6.177467625899280392e+02,6.780172661870503816e+02
6.297791366906474195e+02,6.510647482014388743e+02
6.562503597122301926e+02,6.457705035971223424e+02
6.817589928057553834e+02,6.967877697841726103e+02
6.990856115107912956e+02,7.088201438848921043e+02
5.643230215827338725e+02,6.486582733812949755e+02
7.140057553956834226e+02,8.960438848920863393e+02
6.764647482014388515e+02,9.042258992805755042e+02
6.148589928057554062e+02,9.523553956834532528e+02
5.946446043165467472e+02,9.778640287769783299e+02
5.065676258992805288e+02,9.388791366906474423e+02
2.856532374100719380e+02,8.787172661870503134e+02
3.164561151079136607e+02,7.073762589928057878e+02
3.568848920863309218e+02,8.050791366906474877e+02
3.953884892086330751e+02,8.613906474820144012e+02
4.103086330935251453e+02,9.600561151079136835e+02
7.433647482014388288e+02,1.013961151079136698e+03
7.943820143884892104e+02,9.841208633093524440e+02
7.650230215827338043e+02,9.080762589928057196e+02
7.192999999999999545e+02,8.252935251798561467e+02
6.750208633093525350e+02,8.079669064748201208e+02
6.403676258992804833e+02,7.877525179856115756e+02
6.244848920863310013e+02,7.434733812949640424e+02
6.254474820143884699e+02,7.126705035971223197e+02
6.244848920863310013e+02,6.741669064748201663e+02
6.312230215827337361e+02,6.525086330935251908e+02
6.591381294964028257e+02,6.433640287769784436e+02
6.832028776978417000e+02,6.924561151079136607e+02
6.952352517985611939e+02,7.073762589928057878e+02
7.635791366906474877e+02,6.938999999999999773e+02
8.155589928057553379e+02,7.088201438848921043e+02
7.861999999999999318e+02,7.607999999999999545e+02
7.501028776978416772e+02,7.983410071942446393e+02
8.531000000000000227e+02,8.868992805755394784e+02
8.184467625899280847e+02,8.185553956834532983e+02
8.651323741007194030e+02,9.951906474820143558e+02
8.920848920863309104e+02,9.456172661870502907e+02
5.494028776978416317e+02,7.728323741007194485e+02
5.147496402877698074e+02,7.636877697841725876e+02
5.277446043165467700e+02,7.343287769784172951e+02
8.516561151079135925e+02,7.059323741007194712e+02
8.516561151079135925e+02,7.261467625899280165e+02
9.012294964028776576e+02,6.953438848920862938e+02
6.134151079136690896e+02,9.537992805755395693e+02
5.936820143884892786e+02,9.788266187050360259e+02
7.111179856115107896e+02,8.960438848920863393e+02
6.803151079136690669e+02,9.109640287769784663e+02
6.673201438848921043e+02,8.931561151079135925e+02
6.591381294964028257e+02,8.734230215827337815e+02
6.697266187050358894e+02,8.652410071942446166e+02
6.966791366906475105e+02,8.613906474820144012e+02
6.913848920863308649e+02,8.546525179856114391e+02
6.629884892086331547e+02,8.440640287769783754e+02
6.726143884892086362e+02,8.021913669064748547e+02
7.101553956834532073e+02,8.209618705035970834e+02
7.221877697841725876e+02,8.277000000000000455e+02
7.448086330935251453e+02,8.734230215827337815e+02
7.592474820143884244e+02,8.825676258992805288e+02
7.582848920863309559e+02,8.989316546762589724e+02
7.688733812949640196e+02,9.109640287769784663e+02
7.967884892086331092e+02,8.878618705035971743e+02
8.516561151079135925e+02,8.840115107913668453e+02
8.733143884892085680e+02,8.989316546762589724e+02
8.381798561151078957e+02,8.945999999999999091e+02
9.026733812949639741e+02,8.426201438848920588e+02
8.261474820143885154e+02,8.185553956834532983e+02
7.582848920863309559e+02,8.036352517985611712e+02
7.674294964028777031e+02,7.944906474820144240e+02
7.847561151079136152e+02,7.728323741007194485e+02
7.943820143884892104e+02,7.487676258992805742e+02
7.207438848920862711e+02,7.728323741007194485e+02
6.981230215827338270e+02,7.102640287769784209e+02
6.860906474820144467e+02,6.953438848920862938e+02
7.380705035971222969e+02,6.982316546762590406e+02
7.674294964028777031e+02,6.938999999999999773e+02
7.741676258992805515e+02,6.953438848920862938e+02
8.131525179856114391e+02,7.044884892086330410e+02
8.020827338129496411e+02,6.818676258992805970e+02
8.463618705035970606e+02,7.194086330935251681e+02
8.569503597122302381e+02,7.044884892086330410e+02
8.959352517985611257e+02,6.967877697841726103e+02
6.552877697841727240e+02,6.443266187050360259e+02
6.321856115107914320e+02,6.510647482014388743e+02
6.201532374100719380e+02,6.780172661870503816e+02
6.268913669064747864e+02,7.044884892086330410e+02
6.163028776978417227e+02,7.396230215827338270e+02
6.336294964028777486e+02,7.651316546762590178e+02
6.312230215827337361e+02,7.834208633093525123e+02
6.418115107913669135e+02,7.891964028776978921e+02
6.562503597122301926e+02,7.222964028776978012e+02
8.117086330935251226e+02,9.470611510791366072e+02
8.930474820143884926e+02,9.427294964028776576e+02
9.132618705035971516e+02,9.923028776978417227e+02
8.545438848920863393e+02,9.937467625899280392e+02
8.222971223021583000e+02,9.788266187050360259e+02
8.020827338129496411e+02,9.841208633093524440e+02
7.914942446043165774e+02,9.975971223021582546e+02
7.688733812949640196e+02,1.008666906474820053e+03
7.462525179856115756e+02,1.011073381294964065e+03
7.582848920863309559e+02,1.028400000000000091e+03
7.351827338129496638e+02,1.028400000000000091e+03
7.019733812949639287e+02,1.008666906474820053e+03
6.817589928057553834e+02,1.028400000000000091e+03
6.605820143884891422e+02,1.014923741007194167e+03
6.254474820143884699e+02,1.007223021582733736e+03
6.134151079136690896e+02,8.613906474820144012e+02
5.989762589928056968e+02,8.998942446043165546e+02
5.465151079136689987e+02,8.613906474820144012e+02
5.599913669064748092e+02,8.517647482014388061e+02
5.277446043165467700e+02,8.373258992805755270e+02
5.373705035971222514e+02,8.305877697841726786e+02
5.412208633093525805e+02,8.118172661870503362e+02
5.522906474820143785e+02,7.742762589928057650e+02
5.643230215827338725e+02,7.607999999999999545e+02
5.705798561151079866e+02,7.328848920863309786e+02
5.883877697841726331e+02,7.179647482014388515e+02
5.652856115107913411e+02,6.486582733812949755e+02
5.802057553956834681e+02,6.457705035971223424e+02
5.306323741007194030e+02,7.352913669064748774e+02
5.147496402877698074e+02,7.636877697841725876e+02
5.065676258992805288e+02,7.954532374100720062e+02
5.214877697841726558e+02,8.748669064748200981e+02
5.585474820143884926e+02,9.172208633093525805e+02
5.546971223021582773e+02,9.494676258992806197e+02
5.494028776978416317e+02,9.629438848920863165e+02
5.080115107913669021e+02,9.480237410071943032e+02
5.094553956834532187e+02,9.374352517985611257e+02
5.441086330935252136e+02,9.119266187050359349e+02
3.713237410071942577e+02,9.831582733812949755e+02
2.856532374100719380e+02,8.811237410071942122e+02
2.899848920863309445e+02,8.440640287769783754e+02
2.601446043165467472e+02,7.728323741007194485e+02
3.150122302158273442e+02,7.020820143884891422e+02
3.284884892086330979e+02,7.006381294964028257e+02
2.538877697841726615e+02,7.232589928057553834e+02
3.554410071942446052e+02,8.079669064748201208e+02
3.698798561151079412e+02,8.681287769784172497e+02
3.886503597122301699e+02,8.613906474820144012e+02
4.863532374100719267e+02,8.907496402877698074e+02
7.140057553956834226e+02,8.989316546762589724e+02
6.163028776978417227e+02,8.599467625899280847e+02
5.960884892086330638e+02,8.960438848920863393e+02
5.922381294964028484e+02,9.788266187050360259e+02
5.104179856115108009e+02,9.374352517985611257e+02
5.051237410071942122e+02,9.494676258992806197e+02
3.915381294964028598e+02,8.690913669064748319e+02
2.832467625899280392e+02,8.840115107913668453e+02
3.592913669064748206e+02,8.103733812949640196e+02
2.668827338129496525e+02,7.689820143884892332e+02
3.150122302158273442e+02,7.102640287769784209e+02
6.191906474820143558e+02,9.537992805755395693e+02
6.148589928057554062e+02,9.562057553956834681e+02
5.238942446043165546e+02,8.734230215827337815e+02
5.133057553956834909e+02,7.675381294964029166e+02
5.465151079136689987e+02,7.742762589928057650e+02
5.681733812949639741e+02,7.607999999999999545e+02
6.403676258992804833e+02,7.930467625899279938e+02
6.726143884892086362e+02,8.089294964028777031e+02
6.605820143884891422e+02,8.690913669064748319e+02
6.682827338129495729e+02,8.893057553956834909e+02
6.793525179856114846e+02,9.119266187050359349e+02
7.462525179856115756e+02,1.014923741007194167e+03
7.847561151079136152e+02,1.005779136690647420e+03
7.929381294964028939e+02,9.817143884892086589e+02
7.592474820143884244e+02,9.051884892086330865e+02
6.966791366906475105e+02,8.623532374100718698e+02
6.913848920863308649e+02,8.570589928057554516e+02
7.111179856115107896e+02,8.185553956834532983e+02
7.221877697841725876e+02,8.291438848920863620e+02
6.230410071942445711e+02,7.126705035971223197e+02
6.177467625899280392e+02,6.818676258992805970e+02
6.312230215827337361e+02,6.496208633093525577e+02
6.538438848920862938e+02,6.443266187050360259e+02
6.803151079136690669e+02,6.900496402877697619e+02
6.981230215827338270e+02,7.088201438848921043e+02
7.582848920863309559e+02,8.012287769784172724e+02
3.164561151079136607e+02,7.073762589928057878e+02
3.328201438848921043e+02,6.982316546762590406e+02
2.659201438848920702e+02,7.651316546762590178e+02
3.592913669064748206e+02,8.103733812949640196e+02
3.968323741007194485e+02,8.652410071942446166e+02
3.713237410071942577e+02,8.705352517985611485e+02
3.689172661870503589e+02,9.831582733812949755e+02
2.846906474820143558e+02,8.825676258992805288e+02
5.320762589928057196e+02,7.352913669064748774e+02
5.147496402877698074e+02,7.675381294964029166e+02
5.065676258992805288e+02,7.944906474820144240e+02
5.441086330935252136e+02,7.728323741007194485e+02
5.667294964028776576e+02,7.636877697841725876e+02
5.253381294964028712e+02,8.382884892086331092e+02
5.388143884892085680e+02,8.305877697841726786e+02
5.561410071942445938e+02,8.517647482014388061e+02
5.455525179856115301e+02,8.585028776978417682e+02
5.214877697841726558e+02,8.690913669064748319e+02
4.863532374100719267e+02,8.893057553956834909e+02
5.065676258992805288e+02,9.417669064748201890e+02
5.051237410071942122e+02,9.427294964028776576e+02
5.522906474820143785e+02,9.523553956834532528e+02
5.508467625899280620e+02,9.682381294964028484e+02
5.907942446043165319e+02,9.802705035971223424e+02
5.989762589928056968e+02,9.600561151079136835e+02
6.110086330935251908e+02,9.547618705035970379e+02
6.191906474820143558e+02,9.523553956834532528e+02
6.312230215827337361e+02,1.005779136690647420e+03
6.562503597122301926e+02,1.019255395683453230e+03
7.043798561151079412e+02,1.011073381294964065e+03
7.404769784172661957e+02,1.028400000000000091e+03
7.539532374100720062e+02,1.028400000000000091e+03
7.448086330935251453e+02,1.013961151079136698e+03
7.703172661870503362e+02,1.012517266187050382e+03
7.876438848920863620e+02,1.000484892086331001e+03
7.953446043165467927e+02,9.855647482014387606e+02
8.184467625899280847e+02,9.764201438848920134e+02
8.141151079136690214e+02,9.480237410071943032e+02
8.612820143884891877e+02,9.908589928057554062e+02
8.944913669064748092e+02,9.480237410071943032e+02
9.094115107913669362e+02,9.884525179856115074e+02
8.786086330935252136e+02,8.989316546762589724e+02
8.516561151079135925e+02,8.854553956834531618e+02
9.012294964028776576e+02,8.450266187050359576e+02
9.161496402877697847e+02,9.148143884892085680e+02
8.170028776978416545e+02,8.199992805755396148e+02
8.598381294964028712e+02,7.059323741007194712e+02
8.463618705035970606e+02,7.059323741007194712e+02
8.502122302158272760e+02,6.953438848920862938e+02
8.463618705035970606e+02,7.275906474820144467e+02
8.988230215827337588e+02,6.953438848920862938e+02
8.102647482014388061e+02,7.112266187050360031e+02
8.011201438848920588e+02,6.818676258992805970e+02
7.770553956834531846e+02,6.953438848920862938e+02
7.688733812949640196e+02,6.924561151079136607e+02
7.433647482014388288e+02,6.982316546762590406e+02
7.005294964028776121e+02,7.088201438848921043e+02
6.817589928057553834e+02,6.953438848920862938e+02
6.562503597122301926e+02,6.419201438848921271e+02
6.283352517985611030e+02,6.510647482014388743e+02
6.254474820143884699e+02,6.847553956834532300e+02
6.148589928057554062e+02,6.780172661870503816e+02
6.042705035971223424e+02,6.780172661870503816e+02
